,start,duration,confidence,loudness_start,loudness_max_time,loudness_max,loudness_end,pitches,timbre
425,137.87923,0.24358,0.456,-24.7,0.12383,-20.058,0.0,"[0.097, 0.26, 1.0, 0.249, 0.492, 0.069, 0.07, 0.156, 0.118, 0.146, 0.078, 0.125]","[36.717, -95.042, -12.328, -37.929, 46.347, -30.408, 15.867, -17.917, 16.656, 15.986, -28.757, 0.15]"
426,138.1228,0.92989,1.0,-28.17,0.4502,-3.199,0.0,"[0.109, 0.553, 1.0, 0.265, 0.124, 0.257, 0.488, 0.86, 0.289, 0.083, 0.118, 0.131]","[46.271, 0.98, 134.369, -95.522, 17.848, 31.141, 82.611, 28.528, -8.363, 3.224, -8.264, 19.646]"
427,139.0527,0.32005,1.0,-23.502,0.16329,-7.907,0.0,"[0.048, 0.088, 0.179, 0.081, 0.055, 0.18, 0.328, 1.0, 0.162, 0.068, 0.048, 0.156]","[46.449, -26.487, 54.785, -46.326, 50.841, 58.679, 20.816, -3.097, 23.857, 0.535, -7.025, -25.218]"
428,139.37274,0.24358,0.889,-28.78,0.07956,-15.657,0.0,"[0.044, 0.053, 0.159, 0.343, 1.0, 0.11, 0.06, 0.262, 0.122, 0.046, 0.019, 0.082]","[39.965, -55.22, 40.282, -28.863, 59.157, 12.143, -32.038, 74.856, 18.064, 8.319, 9.665, -4.021]"
429,139.61633,0.44068,0.359,-22.155,0.0516,-18.155,0.0,"[0.49, 0.302, 1.0, 0.086, 0.066, 0.05, 0.063, 0.463, 0.127, 0.108, 0.266, 0.528]","[39.941, 54.39, -48.932, -28.073, 37.889, -27.608, -78.775, -17.367, 15.763, 7.612, -7.649, 16.408]"
430,140.057,0.45188,0.945,-25.458,0.0545,-13.418,0.0,"[0.319, 0.269, 0.361, 0.047, 0.049, 0.185, 0.086, 1.0, 0.263, 0.112, 0.134, 0.132]","[42.182, -10.899, 35.61, -40.714, 71.597, 45.179, -31.993, -34.137, 37.601, 7.359, -19.877, 0.543]"
431,140.5089,0.26327,0.706,-24.487,0.19947,-14.878,0.0,"[0.274, 0.272, 1.0, 0.263, 0.123, 0.601, 0.079, 0.02, 0.024, 0.111, 0.054, 0.093]","[42.307, -89.24, 52.361, -42.873, 56.201, -11.691, -4.008, 9.885, 3.056, -22.99, 20.709, 24.243]"
432,140.77216,0.17179,0.551,-17.754,0.10596,-11.202,0.0,"[0.065, 0.068, 0.031, 0.008, 0.033, 0.063, 0.026, 0.016, 0.021, 1.0, 0.07, 0.015]","[46.87, -38.087, 67.96, -22.616, 101.165, -16.748, -57.09, 8.008, 8.389, -14.577, 18.342, 15.012]"
433,140.94395,0.698,0.549,-15.59,0.05483,-8.782,0.0,"[0.101, 0.1, 1.0, 0.144, 0.068, 0.944, 0.118, 0.147, 0.032, 0.166, 0.438, 0.077]","[45.019, -58.286, 9.318, 111.99, 83.097, -10.916, -40.695, -31.961, 4.377, 0.516, -57.345, 33.916]"
434,141.64195,0.20889,0.039,-32.639,0.0337,-29.64,0.0,"[0.105, 0.024, 0.006, 0.018, 0.28, 1.0, 0.168, 0.016, 0.015, 0.014, 0.008, 0.062]","[28.627, -165.579, -43.45, -27.228, 41.609, -45.282, -19.709, -6.35, 20.146, -1.835, 5.173, -1.95]"
435,141.85085,0.62753,0.935,-31.948,0.12397,-17.503,0.0,"[1.0, 0.029, 0.031, 0.049, 0.062, 0.063, 0.065, 0.121, 0.019, 0.03, 0.098, 0.434]","[32.696, -122.213, 47.07, -69.072, 45.783, -0.34, 15.403, 4.659, 11.099, -19.401, 6.653, 0.825]"
436,142.47836,0.54209,0.782,-27.805,0.08331,-19.088,0.0,"[0.223, 0.134, 0.508, 0.24, 0.219, 1.0, 0.164, 0.07, 0.109, 0.685, 0.074, 0.042]","[33.1, -167.433, -21.461, 61.427, 48.052, 8.391, -17.804, 41.621, -10.068, -1.613, -54.837, 22.64]"
437,143.02045,0.36181,0.923,-34.624,0.10817,-21.655,0.0,"[0.032, 0.016, 0.063, 0.037, 0.022, 0.094, 0.009, 0.006, 0.011, 0.048, 1.0, 0.068]","[31.691, -147.667, 23.228, -130.606, 51.657, -6.095, 0.44, -1.658, 13.281, -7.459, 9.853, -6.056]"
438,143.38226,0.12785,0.158,-26.609,0.02846,-23.702,0.0,"[0.022, 0.024, 0.015, 0.006, 0.089, 0.052, 0.012, 0.005, 0.02, 0.691, 1.0, 0.102]","[33.878, -142.092, 12.203, 20.131, 48.222, -42.262, -26.913, 7.013, 0.713, 1.224, -4.099, 4.394]"
439,143.51012,0.14585,0.648,-30.796,0.05082,-23.555,0.0,"[0.023, 0.03, 0.018, 0.01, 0.097, 0.073, 0.009, 0.008, 0.014, 0.708, 1.0, 0.084]","[33.784, -136.534, 7.465, -1.449, 58.544, -11.744, -16.352, -0.19, 3.418, 0.106, -4.698, 9.57]"
440,143.65596,0.33937,0.704,-30.641,0.09891,-22.376,0.0,"[0.105, 0.066, 0.175, 0.112, 0.452, 0.349, 0.2, 1.0, 0.131, 0.036, 0.103, 0.206]","[32.78, -119.16, -36.619, 37.199, 58.695, -7.924, 1.275, 5.747, 1.523, 17.069, -31.004, 29.348]"
441,143.99533,0.2395,0.45,-40.862,0.10841,-34.94,0.0,"[1.0, 0.32, 0.317, 0.1, 0.068, 0.076, 0.158, 0.406, 0.359, 0.085, 0.26, 0.302]","[22.565, -95.382, -50.39, -77.62, -4.114, -25.357, -2.439, 2.715, -8.614, -4.384, 1.165, -2.051]"
442,144.23483,0.31637,1.0,-38.533,0.08214,-16.471,0.0,"[0.301, 0.181, 1.0, 0.095, 0.146, 0.684, 0.066, 0.08, 0.118, 0.221, 0.061, 0.06]","[38.607, -9.552, -4.307, -43.528, 64.483, 51.617, 25.155, 42.559, 39.513, 22.096, 27.408, -10.941]"
443,144.5512,0.70145,1.0,-20.735,0.16501,-3.455,0.0,"[0.057, 0.052, 0.179, 0.174, 0.849, 0.138, 0.037, 0.059, 0.213, 1.0, 0.036, 0.023]","[47.586, 43.286, 114.097, -133.827, 45.501, 22.447, 33.048, -40.783, -1.046, 13.158, 4.889, 9.938]"
444,145.25266,0.34821,0.916,-28.051,0.14542,-11.422,0.0,"[0.491, 0.442, 0.281, 0.076, 0.052, 0.181, 0.361, 1.0, 0.259, 0.116, 0.143, 0.321]","[39.288, -56.944, 60.598, -22.155, 83.825, 28.22, -20.604, 43.842, 3.829, -12.638, -31.675, 10.023]"
445,145.60086,1.53166,1.0,-24.615,0.11966,-6.279,0.0,"[1.0, 0.314, 0.146, 0.117, 0.387, 0.721, 0.109, 0.062, 0.092, 0.129, 0.08, 0.248]","[45.302, 16.355, 84.529, 91.744, 69.299, 50.11, 1.203, 23.379, 13.496, -18.879, -46.598, 4.344]"
446,147.13252,0.41923,0.63,-33.386,0.04266,-26.493,0.0,"[0.318, 0.175, 0.173, 0.071, 0.283, 1.0, 0.16, 0.081, 0.037, 0.055, 0.062, 0.048]","[29.029, -67.082, -28.155, 42.045, 63.283, -14.893, -14.144, 2.905, 21.369, 10.498, -29.435, -10.141]"
447,147.55174,0.29519,1.0,-45.054,0.22546,-22.27,0.0,"[0.828, 0.319, 0.254, 0.146, 0.121, 0.127, 0.113, 0.098, 0.137, 1.0, 0.882, 0.711]","[32.107, -60.52, 47.997, -94.491, 79.878, 39.123, -15.628, 36.526, 15.209, 12.73, 24.938, -27.836]"
448,147.84694,0.59855,0.921,-24.536,0.3674,-9.705,0.0,"[0.451, 0.065, 0.067, 0.066, 0.252, 1.0, 0.074, 0.293, 0.04, 0.072, 0.039, 0.144]","[42.938, 43.365, 61.512, -67.795, 58.935, 53.051, -33.673, -3.3, 21.453, 22.876, -30.537, -10.908]"
449,148.4455,0.08,0.66,-28.058,0.04483,-21.457,0.0,"[0.729, 0.352, 0.108, 0.085, 0.046, 0.421, 1.0, 0.166, 0.107, 0.119, 0.297, 0.187]","[37.137, 28.744, -39.796, -77.202, 88.605, -14.043, -70.667, 3.784, 43.159, -4.943, 19.523, 24.154]"
450,148.5255,0.27238,0.7,-22.024,0.11828,-14.218,0.0,"[0.501, 0.2, 0.12, 0.049, 0.054, 0.039, 0.154, 1.0, 0.238, 0.161, 0.028, 0.285]","[41.791, 36.427, 34.394, -38.734, 60.056, 14.938, -38.282, -32.279, 12.037, -0.128, -21.614, 8.603]"
451,148.79787,0.26218,0.732,-22.005,0.13662,-12.277,0.0,"[0.117, 0.133, 0.104, 0.186, 0.367, 1.0, 0.151, 0.302, 0.115, 0.042, 0.025, 0.033]","[40.582, -41.515, 45.168, -6.297, 67.194, -2.966, -11.414, 26.929, 7.812, 6.318, -54.24, 22.495]"
452,149.06004,1.20662,1.0,-31.399,0.39067,-9.511,0.0,"[0.346, 0.09, 0.088, 0.062, 0.513, 0.184, 0.073, 0.227, 0.207, 0.137, 0.09, 1.0]","[44.946, 21.082, 104.018, -17.147, 71.518, 72.444, 43.409, 5.434, 18.684, 13.437, 20.777, 9.015]"
453,150.26666,0.29079,1.0,-35.009,0.06006,-13.082,0.0,"[0.101, 0.13, 0.121, 0.174, 1.0, 0.088, 0.064, 0.052, 0.132, 0.801, 0.121, 0.509]","[40.29, -34.693, 59.176, 54.089, 57.194, 95.493, 3.889, -22.464, 10.529, -9.109, -20.621, -22.233]"
454,150.55746,0.17587,0.135,-29.394,0.04856,-26.248,0.0,"[0.574, 0.512, 0.169, 0.216, 0.602, 0.151, 0.257, 0.625, 0.519, 1.0, 0.467, 0.392]","[31.691, -49.937, -26.453, -7.594, 16.486, -28.579, -8.07, 2.332, -1.161, -24.3, -13.761, 10.781]"
455,150.73334,0.09206,1.0,-33.507,0.05268,-15.32,0.0,"[0.196, 0.062, 0.058, 0.041, 0.303, 1.0, 0.13, 0.091, 0.535, 0.564, 0.396, 0.114]","[41.646, -41.072, 101.476, -38.33, 34.649, 32.921, 20.296, 24.766, 16.803, -15.476, 27.957, -30.743]"
456,150.8254,0.91088,0.422,-16.481,0.39471,-11.153,0.0,"[0.248, 0.187, 0.116, 0.069, 0.517, 0.152, 0.082, 0.319, 0.492, 1.0, 0.119, 0.761]","[46.229, 36.547, 133.429, 28.033, 38.483, -11.552, 37.469, 2.983, 4.763, -5.024, -15.082, 17.765]"
457,151.73628,0.45329,0.209,-20.048,0.0533,-17.169,0.0,"[0.148, 0.116, 0.493, 0.568, 1.0, 0.699, 0.123, 0.209, 0.067, 0.172, 0.123, 0.234]","[40.696, -31.203, 74.365, 36.033, 11.01, -29.935, -3.912, -11.818, 1.665, 3.561, -11.383, -38.542]"
458,152.18958,0.10231,0.272,-23.517,0.04628,-20.038,0.0,"[0.399, 1.0, 0.12, 0.148, 0.967, 0.937, 0.707, 0.481, 0.104, 0.292, 0.126, 0.145]","[38.487, -56.637, 44.649, 2.095, 59.756, -27.49, -25.88, 0.546, -3.569, -2.511, -0.296, -6.356]"
459,152.29189,0.40122,0.143,-22.931,0.04135,-19.373,0.0,"[0.059, 0.253, 0.176, 0.213, 0.35, 0.041, 0.052, 0.221, 0.128, 1.0, 0.111, 0.102]","[33.691, -84.304, -91.259, 94.165, 31.605, -33.774, -15.733, 16.914, 22.73, -6.863, -60.116, 3.877]"
460,152.69312,0.19737,1.0,-40.461,0.11163,-24.026,0.0,"[0.152, 1.0, 0.144, 0.092, 0.633, 0.054, 0.059, 0.151, 0.182, 0.378, 0.106, 0.068]","[31.529, -82.83, 19.431, -93.662, 23.705, 18.984, -3.224, 22.897, -23.012, 6.307, 39.6, 25.432]"
461,152.89047,0.19215,0.136,-24.601,0.04984,-22.615,0.0,"[0.075, 0.397, 0.121, 0.047, 0.336, 0.046, 0.034, 0.265, 0.442, 1.0, 0.403, 0.077]","[34.577, -120.968, -54.269, 8.971, 23.698, -46.602, 4.842, -14.456, 6.155, 17.381, -21.471, 26.549]"
462,153.08263,0.10531,0.429,-32.197,0.02892,-27.291,0.0,"[0.411, 0.787, 0.179, 0.161, 1.0, 0.162, 0.095, 0.345, 0.135, 0.289, 0.164, 0.1]","[32.076, -92.855, -4.222, -47.876, 44.296, -31.804, -6.703, 4.818, 15.933, 6.81, 13.263, -6.722]"
463,153.18794,0.25497,0.946,-27.692,0.22186,-12.853,0.0,"[1.0, 0.6, 0.044, 0.07, 0.202, 0.063, 0.063, 0.433, 0.258, 0.41, 0.155, 0.13]","[40.347, -30.175, 121.819, -105.388, 19.485, 5.379, 57.933, -2.931, -27.181, 5.192, 11.72, 29.922]"
464,153.4429,0.93465,0.203,-13.325,0.5649,-7.389,0.0,"[0.098, 0.089, 1.0, 0.085, 0.036, 0.044, 0.349, 0.059, 0.039, 0.459, 0.077, 0.021]","[48.423, -36.771, 132.06, 14.101, 41.525, -19.167, 52.688, 18.318, -13.959, -1.613, -14.383, 26.706]"
465,154.37755,0.29447,0.94,-24.606,0.10783,-9.635,0.0,"[0.221, 0.582, 1.0, 0.556, 0.326, 0.056, 0.306, 0.147, 0.204, 0.392, 0.289, 0.163]","[40.651, -32.109, 22.01, -57.115, 31.086, 20.194, -18.532, 14.767, -3.371, 9.641, -40.357, 14.5]"
466,154.67203,0.83184,0.863,-24.407,0.17628,-11.797,0.0,"[0.164, 0.168, 0.344, 0.12, 0.125, 0.056, 0.317, 0.185, 0.268, 1.0, 0.2, 0.06]","[40.678, -66.556, 48.104, -104.909, 22.938, -8.101, 21.643, 1.287, 21.162, -4.204, -5.586, 8.67]"
467,155.50385,0.54785,0.118,-20.928,0.02922,-17.327,0.0,"[0.373, 0.603, 1.0, 0.283, 0.285, 0.126, 0.342, 0.22, 0.274, 0.467, 0.251, 0.219]","[37.646, -55.05, 19.798, 94.248, 4.543, -8.829, 13.004, 16.394, -8.073, -10.278, -60.241, 9.407]"
468,156.0517,0.22689,0.625,-43.237,0.19151,-35.73,0.0,"[0.052, 0.669, 1.0, 0.292, 0.035, 0.013, 0.004, 0.005, 0.007, 0.036, 0.006, 0.02]","[21.004, -55.282, -78.875, -116.096, -19.311, -20.961, 8.488, 26.442, 3.849, -4.642, 12.638, -5.348]"
469,156.2786,0.21129,0.799,-37.118,0.04628,-28.335,0.0,"[0.144, 0.61, 1.0, 0.313, 0.061, 0.071, 0.27, 0.102, 0.051, 0.092, 0.05, 0.062]","[28.469, -57.867, -46.769, -11.289, 11.124, -5.348, 30.696, -26.922, -6.822, 32.677, -22.28, 9.741]"
470,156.48988,0.1488,0.485,-35.7,0.04889,-30.657,0.0,"[0.297, 1.0, 0.051, 0.016, 0.013, 0.013, 0.054, 0.154, 0.185, 0.056, 0.03, 0.007]","[27.011, -167.767, -31.668, -12.78, 18.192, -36.223, 29.544, 30.994, 2.289, -0.893, -14.928, 2.693]"
471,156.63869,0.08177,0.768,-36.854,0.05034,-27.977,0.0,"[0.745, 1.0, 0.975, 0.977, 0.34, 0.34, 0.088, 0.134, 0.229, 0.104, 0.674, 0.69]","[30.214, -135.393, -33.404, -83.601, 46.202, -32.168, 25.702, 28.016, 1.712, -8.065, 7.984, 7.734]"
472,156.72044,0.17959,0.579,-29.003,0.11659,-20.781,0.0,"[0.18, 1.0, 0.01, 0.054, 0.015, 0.013, 0.019, 0.026, 0.434, 0.128, 0.039, 0.018]","[35.905, -83.416, -2.476, -85.001, 57.976, -47.03, 11.4, -0.125, 25.787, 36.23, 10.462, 21.689]"
473,156.90005,0.10753,0.27,-21.329,0.05483,-18.416,0.0,"[0.661, 1.0, 0.17, 0.101, 0.22, 0.1, 0.594, 0.226, 0.255, 0.589, 0.108, 0.378]","[40.73, -63.151, -6.556, -34.073, 40.563, -37.838, 31.19, -9.602, 45.937, 5.618, -5.861, 9.845]"
474,157.00757,0.18526,0.417,-19.732,0.12447,-13.654,0.0,"[0.853, 0.904, 0.197, 0.105, 0.138, 0.357, 0.902, 0.814, 0.492, 0.272, 0.511, 1.0]","[43.921, -104.486, 61.515, -34.97, 50.683, -37.744, 61.173, -16.547, 25.981, 19.53, 3.445, -15.146]"
475,157.19283,0.24404,0.378,-14.551,0.20641,-9.774,0.0,"[0.096, 0.051, 0.492, 0.215, 0.026, 0.027, 0.111, 0.092, 0.048, 1.0, 0.371, 0.057]","[48.31, -92.803, 131.085, -5.641, 73.4, -38.434, 70.999, 19.906, 15.118, -8.108, 6.039, 0.392]"
476,157.43687,0.81941,0.233,-10.779,0.14017,-7.238,0.0,"[0.075, 0.074, 0.592, 0.729, 0.085, 0.059, 0.164, 0.192, 0.202, 1.0, 0.973, 0.059]","[48.723, -72.03, 56.979, 77.706, 70.98, -19.334, 29.183, 39.974, 12.263, -0.068, -56.427, 24.909]"
477,158.25629,0.13279,1.0,-29.758,0.05938,-16.6,0.0,"[0.08, 0.144, 0.386, 1.0, 0.187, 0.039, 0.022, 0.101, 0.032, 0.066, 0.19, 0.016]","[41.832, 47.595, -22.357, -60.128, 55.231, 1.48, -53.634, -10.966, 45.303, 4.783, 23.749, 7.347]"
478,158.38907,0.28404,0.427,-17.587,0.08807,-13.839,0.0,"[0.056, 0.1, 1.0, 0.651, 0.115, 0.049, 0.084, 0.324, 0.231, 0.194, 0.159, 0.051]","[44.3, -7.523, 22.625, 10.913, 82.797, -21.764, -39.872, -27.119, 23.869, 23.544, -32.975, 9.542]"
479,158.67311,0.29061,0.65,-21.087,0.1317,-13.681,0.0,"[0.106, 0.261, 1.0, 0.064, 0.085, 0.026, 0.089, 0.609, 0.22, 0.127, 0.051, 0.061]","[39.615, -12.368, -29.314, 26.739, 66.02, 12.931, -27.69, 28.427, 23.783, -11.013, -69.219, 21.263]"
480,158.96371,0.57039,1.0,-35.789,0.19709,-16.272,0.0,"[0.482, 0.666, 1.0, 0.11, 0.157, 0.155, 0.402, 0.365, 0.611, 0.59, 0.078, 0.069]","[33.843, -70.84, 66.844, -141.266, 56.654, 36.609, 32.437, -26.899, -21.694, 25.107, -25.607, 2.354]"
481,159.5341,0.42127,0.195,-23.499,0.13422,-20.207,0.0,"[0.214, 0.191, 1.0, 0.251, 0.023, 0.038, 0.224, 0.048, 0.1, 0.265, 0.142, 0.128]","[38.53, -95.068, 50.834, -13.845, 59.642, -43.873, 45.782, 6.467, 13.07, -6.148, 5.103, 12.867]"
482,159.95537,0.30807,0.194,-22.995,0.05599,-19.113,0.0,"[0.149, 0.407, 1.0, 0.279, 0.077, 0.011, 0.05, 0.023, 0.032, 0.135, 0.063, 0.029]","[37.949, -120.611, 26.22, 8.301, 50.845, -32.907, 18.536, 28.608, 6.246, 17.678, -21.301, 13.64]"
483,160.26344,0.53515,0.854,-32.242,0.21599,-20.333,0.0,"[0.492, 0.593, 0.706, 0.077, 0.081, 0.044, 0.039, 1.0, 0.277, 0.117, 0.393, 0.312]","[36.357, -23.273, -69.644, -49.288, 15.816, 14.685, -39.346, 0.122, 30.812, -8.115, 2.467, 0.704]"
484,160.79858,0.34481,0.171,-30.039,0.07412,-27.466,0.0,"[0.099, 0.562, 1.0, 0.108, 0.295, 0.076, 0.034, 0.164, 0.148, 0.182, 0.736, 0.316]","[29.783, -93.036, -75.725, -28.127, 60.291, -32.105, -28.919, -31.247, 18.945, 6.043, -21.784, 25.014]"
485,161.1434,0.09927,0.181,-34.638,0.02012,-31.982,0.0,"[0.563, 1.0, 0.054, 0.031, 0.088, 0.027, 0.022, 0.031, 0.058, 0.292, 0.388, 0.08]","[26.686, -145.043, -73.321, -47.155, 39.535, -50.907, -3.988, 8.158, 16.083, 2.281, 2.659, 22.239]"
486,161.24268,0.41383,0.739,-35.283,0.08545,-26.015,0.0,"[0.121, 0.163, 0.701, 0.094, 0.042, 0.036, 0.15, 1.0, 0.657, 0.208, 0.185, 0.09]","[30.009, -142.335, -37.558, 13.329, 13.914, -13.982, 2.006, 42.941, 1.234, -7.13, -33.253, 4.969]"
487,161.65651,0.27351,0.2,-40.05,0.1002,-36.994,0.0,"[0.119, 0.159, 0.25, 0.049, 0.025, 0.024, 0.125, 1.0, 0.199, 0.076, 0.131, 0.041]","[21.501, -35.492, -64.941, -71.11, -22.172, -37.776, -9.663, 18.859, 22.349, -13.115, 3.993, -1.968]"
488,161.93002,0.23841,0.786,-39.721,0.13158,-26.73,0.0,"[0.045, 0.049, 0.094, 0.038, 0.051, 0.159, 0.241, 1.0, 0.695, 0.119, 0.065, 0.031]","[27.466, -34.236, -30.959, -75.638, 13.19, -0.603, 20.954, -64.628, 1.437, 33.595, -22.863, 9.891]"
489,162.16844,0.20145,0.282,-31.489,0.04147,-28.868,0.0,"[0.061, 0.048, 0.043, 0.061, 0.152, 0.316, 0.234, 1.0, 0.49, 0.046, 0.03, 0.02]","[28.904, -184.715, -26.549, -5.04, 37.036, -49.968, -7.973, 20.758, 2.894, 6.51, -4.454, -9.578]"
490,162.36989,0.18721,0.992,-35.165,0.13995,-16.821,0.0,"[0.49, 0.46, 0.55, 0.438, 0.207, 0.078, 0.034, 1.0, 0.443, 0.07, 0.755, 0.678]","[38.327, -22.821, 7.672, -109.401, 70.582, -2.486, -42.078, -12.728, 35.135, 14.308, 28.723, 17.999]"
491,162.5571,0.16268,0.596,-17.371,0.13304,-11.641,0.0,"[0.079, 0.084, 0.204, 0.055, 0.024, 0.102, 0.258, 1.0, 0.449, 0.041, 0.169, 0.227]","[47.038, 16.04, 63.765, -40.884, 21.589, -5.401, -60.013, -15.035, -2.012, -7.909, 23.229, -16.304]"
492,162.71977,0.94585,0.354,-12.069,0.43603,-7.079,0.0,"[0.028, 0.036, 0.118, 0.037, 0.163, 0.074, 0.045, 0.491, 0.226, 1.0, 0.301, 0.076]","[50.091, 31.81, 95.639, -0.138, 90.535, -12.748, -14.893, -9.514, 7.533, -3.07, -10.491, 38.651]"
493,163.66562,0.25556,0.432,-13.438,0.06472,-8.524,0.0,"[0.101, 0.087, 0.176, 0.093, 0.208, 0.429, 0.097, 1.0, 0.432, 0.68, 0.717, 0.222]","[44.007, -56.556, 33.511, 120.988, 59.892, -25.548, -25.979, 30.887, -7.109, -12.855, -54.159, 30.501]"
494,163.92117,0.08744,0.605,-28.25,0.03257,-22.368,0.0,"[0.311, 0.173, 0.139, 0.145, 0.088, 0.232, 0.225, 1.0, 0.46, 0.429, 0.991, 0.144]","[36.663, 77.035, -40.57, -59.713, 109.415, -41.702, -58.646, 22.486, 37.066, -27.372, 22.17, 11.039]"
495,164.00862,0.39533,0.964,-23.433,0.07924,-10.345,0.0,"[0.082, 0.094, 0.183, 0.084, 0.237, 0.119, 0.15, 0.644, 0.582, 1.0, 0.643, 0.241]","[37.816, 9.741, -17.364, 39.141, 71.554, 25.808, -51.145, -22.285, -9.968, 36.069, -93.814, 29.563]"
496,164.40395,0.39932,1.0,-35.004,0.20983,-8.792,0.0,"[0.327, 0.051, 0.023, 0.024, 0.104, 1.0, 0.099, 0.027, 0.021, 0.066, 0.087, 0.056]","[33.372, -50.251, 69.857, -120.07, 56.278, 69.203, 9.58, 14.294, -1.75, -10.288, -91.963, 16.645]"
497,164.80327,0.31433,1.0,-38.748,0.11395,-8.313,0.0,"[0.22, 0.314, 0.276, 0.131, 0.052, 0.803, 0.955, 1.0, 0.945, 0.557, 0.287, 0.118]","[36.854, 1.298, 94.9, -220.756, 45.186, 2.444, 29.673, -18.725, 7.851, 54.692, 14.225, -8.946]"
498,165.1176,0.11048,0.325,-16.811,0.08658,-13.344,0.0,"[0.088, 0.094, 0.034, 0.069, 0.029, 0.023, 0.031, 0.046, 1.0, 0.424, 0.247, 0.084]","[45.361, 10.428, 136.646, -0.57, 100.511, -34.203, 17.441, 14.679, 38.036, 2.912, 0.207, 8.046]"
499,165.22807,0.61528,0.577,-13.936,0.25065,-7.605,0.0,"[0.027, 0.1, 0.181, 0.042, 0.037, 0.283, 0.074, 1.0, 0.244, 0.036, 0.105, 0.047]","[49.739, 49.531, 103.57, -14.673, 90.969, -8.26, -25.429, -14.211, 36.127, 0.649, 6.175, 6.958]"
500,165.84335,0.59261,0.244,-13.117,0.07649,-9.472,0.0,"[0.375, 0.643, 0.174, 0.057, 0.07, 1.0, 0.521, 0.686, 0.472, 0.262, 0.466, 0.108]","[45.638, 14.393, 44.576, 82.636, 91.956, -20.897, -43.212, -2.763, 3.461, 1.388, -43.852, 17.898]"
501,166.43596,0.28385,0.689,-32.802,0.09222,-23.916,0.0,"[0.344, 0.577, 0.227, 0.079, 0.086, 0.918, 0.227, 0.697, 0.366, 0.65, 1.0, 0.213]","[31.83, -139.158, -1.411, -43.425, 73.06, -10.282, -26.113, 5.129, 2.458, -18.906, -8.721, 24.622]"
502,166.71982,0.12104,0.759,-31.496,0.0757,-21.978,0.0,"[0.19, 0.199, 0.029, 0.033, 0.078, 1.0, 0.272, 0.337, 0.225, 0.111, 0.403, 0.169]","[35.372, 17.823, -59.974, -80.567, 149.439, -34.229, -33.294, 36.387, -1.759, -32.602, 5.206, 22.819]"
503,166.84087,0.42921,0.965,-24.914,0.11846,-9.145,0.0,"[0.362, 0.049, 0.04, 0.032, 0.502, 1.0, 0.125, 0.063, 0.049, 0.116, 0.115, 0.237]","[41.141, 1.474, 8.758, -66.719, 136.464, 21.005, 4.772, -55.753, -22.609, 25.157, -46.708, 26.75]"
504,167.27007,0.43583,1.0,-26.6,0.14043,-4.694,0.0,"[0.98, 0.032, 0.148, 0.078, 0.069, 0.169, 0.497, 1.0, 0.016, 0.176, 0.06, 0.674]","[47.606, 33.315, 145.307, -12.177, 85.119, 100.023, 39.137, 47.612, 9.471, -50.885, -0.674, 11.051]"
505,167.7059,0.5859,1.0,-25.553,0.24842,-3.591,0.0,"[0.055, 0.024, 0.136, 0.071, 0.045, 0.215, 0.946, 0.018, 0.07, 0.138, 0.218, 1.0]","[44.618, 47.726, 141.657, -122.109, 48.773, 81.378, 2.92, 54.943, -2.448, -39.612, -45.91, -7.751]"
506,168.2918,0.1342,0.75,-31.307,0.07839,-23.462,0.0,"[1.0, 0.765, 0.333, 0.181, 0.19, 0.481, 0.277, 0.135, 0.135, 0.453, 0.15, 0.304]","[33.407, 83.817, -49.623, -84.22, 67.309, -7.28, -23.731, 24.341, 27.591, -41.09, 2.381, -9.684]"
507,168.426,0.29624,1.0,-27.984,0.20231,-10.573,0.0,"[0.101, 0.052, 0.135, 0.027, 0.045, 0.198, 0.032, 0.078, 0.115, 0.15, 1.0, 0.031]","[47.4, 130.379, 101.644, -21.55, 73.223, 27.655, -51.284, 15.358, 37.866, -15.466, 45.408, -1.209]"
508,168.72221,0.30327,0.145,-12.998,0.17255,-9.398,0.0,"[0.441, 0.18, 0.132, 0.102, 0.141, 0.158, 0.127, 0.429, 0.52, 0.469, 1.0, 0.675]","[45.993, 105.418, 43.097, 86.727, 72.054, 17.696, -57.099, -39.86, 25.807, 7.374, -89.555, 29.317]"
509,169.0255,0.10354,0.207,-39.093,0.04447,-35.027,0.0,"[0.629, 1.0, 0.53, 0.167, 0.092, 0.041, 0.069, 0.157, 0.25, 0.07, 0.118, 0.294]","[23.463, -79.865, -47.739, -49.92, 37.813, -29.142, -35.442, 12.735, -8.716, -7.438, 8.975, 2.822]"
510,169.12901,0.36476,1.0,-37.469,0.14844,-10.761,0.0,"[0.191, 0.075, 0.035, 0.033, 0.175, 1.0, 0.12, 0.076, 0.142, 0.232, 0.103, 0.032]","[39.352, -59.185, 72.244, -36.97, 93.049, 68.658, 22.903, 17.228, -11.405, 13.623, -21.628, -7.809]"
511,169.49379,0.66658,0.999,-25.032,0.10261,-10.653,0.0,"[0.288, 0.116, 0.12, 0.078, 0.963, 0.806, 0.316, 0.138, 0.223, 1.0, 0.378, 0.239]","[43.881, -8.019, 79.466, -45.448, 53.388, 27.926, 8.743, 37.33, 32.925, -15.313, -6.591, -28.384]"
